session_id,user_id,user_tier,platform,attachment_type,has_attachment,messages
1774747080144,640e2b4c88a87f08,yearly,android,none,False,"[{""role"": ""user"", ""content"": ""ne ara google pixel 9 pro çıktı""}, {""role"": ""assistant"", ""content"": ""Ağustos 2024'te. Tensor G4, 5 yıl Android/güvenlik güncelleme garantisi. Şu an pazarda Pixel 10 da var.""}, {""role"": ""user"", ""content"": ""tavsiye eder misin""}, {""role"": ""assistant"", ""content"": ""Saf Android + kamera önceliksen evet çok iyi. Ama pil ömründe Samsung/iPhone gerisinde, servis ağı Türkiye'de zayıf.""}, {""role"": ""user"", ""content"": ""samsung s24 ile karşılaştır""}, {""role"": ""assistant"", ""content"": ""S24: daha iyi pil ömrü, yerel servis desteği güçlü, ekran parlaklığı yüksek. Pixel 9 Pro: kamera (özellikle gece), saf Android, yapay zeka özellikleri daha entegre. Günlük kullanıcı için S24 daha konforlu, meraklıya Pixel.""}]"
1774845420052,20a3a693aa8d40a1,weekly,android,none,False,"[{""role"": ""user"", ""content"": ""transformer mimarisini anlat 15 yaşında biriymişim gibi""}, {""role"": ""assistant"", ""content"": ""Her kelimeyi bir grup sohbetindeki kişi gibi düşün. Transformer, her kelimenin aynı anda tüm diğerlerine 'dikkat etmesini' sağlar — 'banka' kelimesi 'nehir' mi 'para' mı belirlemek için 'yatırdım' ya da 'kıyı' gibi komşulara bakar. Bu katman katman tekrarlanır.""}, {""role"": ""user"", ""content"": ""token nedir""}, {""role"": ""assistant"", ""content"": ""Model'in gördüğü metin parçası. Genelde bir kelime ya da kelime parçası. 'Merhaba' 1 token olabilir ama 'antidisestablishmentarianism' 4-5 token'a bölünür. Karakter değil token üzerinden çalışmak işlem hızı için.""}, {""role"": ""user"", ""content"": ""gpt transformer mı""}, {""role"": ""assistant"", ""content"": ""Evet. GPT = Generative Pre-trained Transformer. Decoder-only mimari, büyük veri setleriyle bir sonraki token'ı tahmin etmek için eğitilmiş. Claude, Gemini, Llama da transformer tabanlı — mimari varyasyonları farklı.""}, {""role"": ""user"", ""content"": ""attention mekanizması nasıl çalışıyor""}, {""role"": ""assistant"", ""content"": ""Her kelime 3 vektörle temsil edilir: Query, Key, Value. Her kelimenin Query'si diğer tüm kelimelerin Key'leriyle çarpılır — yüksek skor = 'bu kelime önemli bana'. Skorlar normalleştirilip Value'larla çarpılır, sonuç o kelimenin yeni temsili. Paralel çalıştığı için hızlı.""}, {""role"": ""user"", ""content"": ""karmaşık geldi""}, {""role"": ""assistant"", ""content"": ""Normal — ilk duyuşta herkes aynı. Somut örnek: 'Kitabı rafa koydum' cümlesinde 'koydum' kelimesi işlenirken en yüksek attention skoru 'kitabı'na verilir, çünkü eylemi yapan şey o. 'Rafa' ikinci, diğerleri düşük. Bu model'in cümleyi 'anlama' şekli.""}]"
1774876020063,a08707176f73da3e,yearly,android,none,False,"[{""role"": ""user"", ""content"": ""yarın sunumum var hiç hazırlamadım 3 saatim var""}, {""role"": ""assistant"", ""content"": ""3 saat yeter. 30 dk: konuyu 1 cümlede özetle + 3 ana soru. 60 dk: her soruya 3 slaytlık madde cevap. 30 dk: açılış-kapanış. 30 dk: baştan oku, zayıf yeri sil. 30 dk: prova.""}, {""role"": ""user"", ""content"": ""tema şart mı""}, {""role"": ""assistant"", ""content"": ""Değil. Sade beyaz slayt + iyi içerik, şık tema + boş içerikten her zaman iyidir. Canva minimal business 5 dakikanda olur ama prova ten kat önemli.""}]"
1774881240086,019fc2d0d87df5c5,yearly,android,none,False,"[{""role"": ""user"", ""content"": ""how big is the sun compared to earth""}, {""role"": ""assistant"", ""content"": ""Diameter ~109× Earth's, so about 1.3 million Earths could fit inside by volume. Mass is ~333,000× ours.""}, {""role"": ""user"", ""content"": ""and compared to other stars""}, {""role"": ""assistant"", ""content"": ""Actually pretty average — middle-sized yellow dwarf. Betelgeuse would swallow the entire orbit of Jupiter if placed where the Sun is. Our Sun feels big because it's close.""}]"
1774889700084,66bdc10cb5a60be8,free,ios,none,False,"[{""role"": ""user"", ""content"": ""para biriktiremeyen birine tavsiye""}, {""role"": ""assistant"", ""content"": ""İki grup biriktirememe vardır: 'gerçekten az kazanan' ve 'kazanıyor ama tutmuyor'. Sen hangisindesin?""}, {""role"": ""user"", ""content"": ""ikincisi""}, {""role"": ""assistant"", ""content"": ""O zaman problem tasarruf değil, otomatikleştirme eksikliği. Maaş yatar yatmaz (aynı gün) otomatik %15'i ayrı hesaba — 'görünmez para'. Gördüğün bakiye zaten tamamı harcanabilir.""}, {""role"": ""user"", ""content"": ""ama acil durum çıkarsa""}, {""role"": ""assistant"", ""content"": ""O para acil fona ayrıldı zaten, sen 'normal' hesabında değilmiş gibi davran. Acil çıkarsa kullanırsın — ama 'acil' bir sene gelmezse 3-6 aylık fon birikir. Autopilot kazanır, iradeyle biriktirme denemesi kaybettirir.""}]"
1774911360010,4988abb1ef875509,yearly,android,none,False,"[{""role"": ""user"", ""content"": ""can you help me plan my week i feel overwhelmed""}, {""role"": ""assistant"", ""content"": ""Yes. Before planning, a quick inventory: how many hours of sleep you're getting, how many meetings on the calendar, and what one outcome would make this week feel like a win.""}, {""role"": ""user"", ""content"": ""5-6h sleep, 25 meetings, outcome = finish Q3 report""}, {""role"": ""assistant"", ""content"": ""That's the core problem — 25 meetings leaves almost no maker time. Block 3 two-hour no-meeting slots this week just for the report. Decline or async anything non-critical. Sleep is non-negotiable; push meetings over pushing rest.""}, {""role"": ""user"", ""content"": ""what if my manager pushes back on declining""}, {""role"": ""assistant"", ""content"": ""Frame it as trade-off not refusal: 'I can attend X or finish the report by Friday, not both — which one has higher priority?' 9/10 times the manager will pick the report, and the next time they think twice about adding a meeting.""}]"
1774999380083,10693859dc0b8600,free,android,none,False,"[{""role"": ""user"", ""content"": ""kuantum bilgisayarlar ne zaman yaygınlaşır""}, {""role"": ""assistant"", ""content"": ""Yaygınlaşma belirsiz ama aşamalar net: (1) NISQ dönemi (şu an) — gürültülü küçük bilgisayarlar, araştırma amaçlı. (2) 2030-2035 hataya dayanıklı kuantum, belirli problemler için üstünlük. (3) 2040+ genel amaçlı kuantum.""}, {""role"": ""user"", ""content"": ""hangi problemlerde üstün olacak""}, {""role"": ""assistant"", ""content"": ""Çok spesifik: kriptografi (RSA kırma), büyük moleküler simülasyon (ilaç geliştirme), optimizasyon (ulaştırma, finansal portföy), bazı makine öğrenimi alt kategorileri. Günlük yazılım geliştirmede kuantum değişiklik yok.""}, {""role"": ""user"", ""content"": ""rsa kırma ne zaman olur""}, {""role"": ""assistant"", ""content"": ""Tahmin aralığı geniş: 2030-2045. 'Shor'un algoritması' teorik olarak RSA'yı kırar ama pratikte milyonlarca hataya dayanıklı kübit gerektiriyor — şu an yüzlerdeyiz. NIST zaten post-kuantum kriptografi standartlarını yayımladı.""}, {""role"": ""user"", ""content"": ""post kuantum kriptografi güvenli mi""}, {""role"": ""assistant"", ""content"": ""Şimdilik evet. 2024'te NIST ilk 3 standardı (ML-KEM, ML-DSA, SLH-DSA) yayımladı. Bu algoritmalar kuantum bilgisayarın güçlü olduğu matematik problemlerine (çarpanlara ayırma gibi) değil, farklı problemlere dayanıyor. Ama kriptografi tarihi bize bir şey öğrettiyse: 30 yıl sonra kırılmayacağının garantisi yok.""}, {""role"": ""user"", ""content"": ""ben yazılım geliştiricisiyim ne zaman önemsemeliyim""}, {""role"": ""assistant"", ""content"": ""Şu an önemli olan tek şey: hassas veri uzun süre saklıyorsan ('harvest now, decrypt later' tehdidi — şimdi çalıp 2040'ta çözme). Veri uzun-ömürlüyse post-kuantum hazır kütüphanelere geçmeye başla (Open Quantum Safe, liboqs). Diğer her şey için henüz erken, ama 2028 civarı cradle-level adopsiyon gelecek.""}]"
1775105460114,c940e66a200d9157,yearly,web,none,False,"[{""role"": ""user"", ""content"": ""çocuğum okulda arkadaş edinemiyor 2. sınıf""}, {""role"": ""assistant"", ""content"": ""2. sınıf kritik yaş — çoğu çocuk 'küçük grupları' bu yaşta kuruyor. Ne tür zorluk var: yaklaşmakta mı, yaklaşınca reddediliyor mu, yoksa yalnız kalmak mı istiyor?""}, {""role"": ""user"", ""content"": ""yaklaşıyor ama oyunlarına alınmıyor""}, {""role"": ""assistant"", ""content"": ""Bu daha çok 'giriş noktası' sorunu. Çoğu 7 yaşındaki çocuk paralel oyun yerine rol dağıtılmış oyunu tercih ediyor — rolü olan (öğretmen, çizer, süper kahraman) çocuk daha kolay grup içine giriyor.""}, {""role"": ""user"", ""content"": ""ne yapmamı öneriyorsun""}, {""role"": ""assistant"", ""content"": ""Okul öncesi/sonrası 30 dk planlı bir aktivite (resim kursu, basketbol, LEGO kulüp) — orada aynı çocuklarla düzenli karşılaşma. Sınıfta kısa ilişkiler kuramayan çocuk, haftada 3 kez 1 saat gören gruptan arkadaş edinir.""}]"
1775115060148,199c213d13a70fa7,free,ios,none,False,"[{""role"": ""user"", ""content"": ""arkadaşım düğününe davet etmedi darılayım mı""}, {""role"": ""assistant"", ""content"": ""Darılmak bir karar, önce niyeti anla. Bütçe/kapasite mi, uzaklık mı, ilişkiye senin verdiğin kıymeti ondan daha az görmesi mi? Hangisi olduğuna göre tepkin çok farklı olmalı.""}, {""role"": ""user"", ""content"": ""mesaj attım cevap bile vermedi""}, {""role"": ""assistant"", ""content"": ""O zaman sadece davetsizlik değil, iletişim kopukluğu. Kırıcı olmayan tek cümle: 'Seni kırmış mıyım acaba?' Cevap yoksa mesafeyi o zaten koymuş.""}]"
1775118000019,cee90fe483a57631,yearly,android,none,False,"[{""role"": ""user"", ""content"": ""how do i handle a toxic coworker who undermines me in meetings""}, {""role"": ""assistant"", ""content"": ""First: is it active undermining (publicly contradicting, taking credit) or passive (eye-rolls, 'actually' interruptions)? The response is very different.""}, {""role"": ""user"", ""content"": ""takes credit for my ideas""}, {""role"": ""assistant"", ""content"": ""Three steps: (1) document — email yourself the idea timestamped before the meeting. (2) in the moment, say 'Great, glad you're on board with what I proposed Monday' — light attribution in front of witnesses. (3) if it continues, 1:1 with your manager with dates.""}, {""role"": ""user"", ""content"": ""manager doesn't notice""}, {""role"": ""assistant"", ""content"": ""Most don't, until shown. Bring it up once specifically: 'In Monday's meeting, X presented the solution I proposed. It's happened a few times — can I get your help setting this straight?' Direct, no emotion, dated. Managers respond to specifics.""}]"
1775187300037,f67ee15e2e77c1b6,yearly,ios,txt,True,"[{""role"": ""user"", ""content"": ""bu log dosyasında hata bulabilir misin""}, {""role"": ""assistant"", ""content"": ""Log'da 14 ERROR, 38 WARN, 1,240 INFO var. ERROR'lar 2 farklı örüntü: (1) veritabanı bağlantı zaman aşımı (8 kez), (2) dosya bulunamadı (6 kez).""}, {""role"": ""user"", ""content"": ""veritabanı hataları hangi saatlerde""}, {""role"": ""assistant"", ""content"": ""14:23-14:41 arası yoğunlaşmış — 18 dakikalık pencere, 8 hata. Dışında tek tük yok. Backup ya da batch iş denk gelmiş olabilir o pencereye.""}, {""role"": ""user"", ""content"": ""backup cronu 14:30 çalışıyor gerçekten""}, {""role"": ""assistant"", ""content"": ""O zaman kilit nedeni bulmuş olabilirsin. Backup süresince bağlantı havuzu satüre olur, yeni bağlantı isteyenler timeout alır. Çözüm: backup'ı daha az yoğun saate kaydırmak ya da read replica'ya yönlendirmek.""}]"
1775188920054,f9936e5274a0bc3a,yearly,web,none,False,"[{""role"": ""user"", ""content"": ""vegan oldum 6 ay b12 sorunu oluyor mu""}, {""role"": ""assistant"", ""content"": ""B12 sadece hayvansal kaynaklarda doğal — vegan 6 aydan sonra takviye başlamalı. Test yaptırdın mı?""}, {""role"": ""user"", ""content"": ""hayır yaptırmadım""}, {""role"": ""assistant"", ""content"": ""6 ay sınırdasın, erken davranmak iyi olur. Şu iki testi yaptır: (1) serum B12, (2) metilmalonik asit (MMA). MMA daha güvenilir çünkü serum B12 normal çıksa bile hücre içi eksiklik olabilir.""}, {""role"": ""user"", ""content"": ""peki şu an ne alayım""}, {""role"": ""assistant"", ""content"": ""Siyanokobalamin 1000 mcg haftada 2 kez ya da 250 mcg günde bir. Daha pahalı 'metilkobalamin' formu üstün değil, genel tavsiye siyanokobalamin. Dil altı sublingual form daha iyi emiliyor çünkü B12 büyük molekül.""}, {""role"": ""user"", ""content"": ""eczanede hazır b12 kompleksi alsam olmaz mı""}, {""role"": ""assistant"", ""content"": ""B12 kompleksleri genelde çoklu B vitamini, fazla doz diğer B vitaminler gereksiz. Saf B12 spesifik takviye daha doğru. Solgar, Now Foods, Jarrow gibi bağımsız markalar güvenilir — eczane markaları da olur ama etiketi kontrol et.""}, {""role"": ""user"", ""content"": ""diyetten tamamen alınmaz mı""}, {""role"": ""assistant"", ""content"": ""Takviye edilmiş ürünlerden (vegan süt, zenginleştirilmiş ekmek, bazı besin mayaları) alınabilir ama yeterli miktar garanti değil. Vegan toplulukların çoğu 'takviye al, paranoyağa gerek yok' diyor. Ay'da 5-10 TL'lik B12 ile bu konuyu bitirirsin.""}]"
1775194620127,f2c2c14b612e5f80,free,web,spreadsheet,True,"[{""role"": ""user"", ""content"": ""find the top 10 customers by total spend in this sheet""}, {""role"": ""assistant"", ""content"": ""Top 10 by total spend: [Acme Corp $142k, Stellar Inc $98k, ... etc.]. Note: 3 of them (ranks 4, 7, 9) show negative trend YoY — spend down >20% vs last year.""}, {""role"": ""user"", ""content"": ""can you flag the ones with declining trend""}, {""role"": ""assistant"", ""content"": ""Flagged in red: Stellar Inc (-23%), Nova Ltd (-31%), Orion Co (-26%). These 3 together represent ~22% of total top-10 revenue — worth a retention conversation with their account managers.""}]"
1775203620078,5c442ef0ef66311e,yearly,ios,image,True,"[{""role"": ""user"", ""content"": ""turn my dog into a superhero""}, {""role"": ""assistant"", ""content"": ""Your dog is now wearing a classic red cape and a blue suit, striking a heroic pose in front of a skyline. Want a specific superhero aesthetic like Marvel/DC style?""}, {""role"": ""user"", ""content"": ""more marvel, less cartoony""}, {""role"": ""assistant"", ""content"": ""Redone in cinematic Marvel-style rendering — realistic fur, dramatic lighting, metallic suit accents.""}, {""role"": ""user"", ""content"": ""awesome he looks powerful""}, {""role"": ""assistant"", ""content"": ""Appreciate it! 🦸‍♂️""}]"
1775290320076,f912ef80169603a8,free,android,none,False,"[{""role"": ""user"", ""content"": ""mental health günlük nasıl kontrol edilir""}, {""role"": ""assistant"", ""content"": ""Basit 3 metrik, her akşam 10 saniye: uyku kalitesi (1-5), enerji (1-5), kaygı düzeyi (1-5). Hafif bir uygulama ya da notion/not defteri yeterli.""}, {""role"": ""user"", ""content"": ""daha derin bir şey yok mu""}, {""role"": ""assistant"", ""content"": ""Var ama günlük takip için 3 metrik yeter. Derin değerlendirme ayda bir — trend görmek için. Günlük ağır yapmak terk ettirir.""}, {""role"": ""user"", ""content"": ""hangi uygulamayı önerirsin""}, {""role"": ""assistant"", ""content"": ""Daylio ve Moodnotes en popüler. Her ikisi de 15 saniyelik giriş, grafik trend. Ben Moodnotes'u duyguları 'bilişsel çarpıtma' kategorisine çeviriyor tarafı için beğeniyorum — sadece izlemek değil, örüntüyü görüyorsun.""}, {""role"": ""user"", ""content"": ""ücretsiz mi""}, {""role"": ""assistant"", ""content"": ""Daylio ücretsiz, Moodnotes ücretli (~$5). Ücretsiz başlamak istiyorsan Daylio gayet iyi — 3 ay sonra ihtiyaç duyarsan Moodnotes'a geçersin.""}]"
1775300340098,55dbd7f479e600a2,yearly,web,image,True,"[{""role"": ""user"", ""content"": ""cambia el color del vestido a azul marino""}, {""role"": ""assistant"", ""content"": ""Listo — vestido en azul marino, textura y pliegues del original conservados.""}, {""role"": ""user"", ""content"": ""un tono más oscuro""}, {""role"": ""assistant"", ""content"": ""Oscurecí el azul un par de tonos, ahora está más cerca de un azul noche.""}]"
1775302440003,199c213d13a70fa7,free,android,image,True,"[{""role"": ""user"", ""content"": ""photoshop yerine ai ile çalıştığımı deneyeyim portredeki arkadaşın gözünü açık göster""}, {""role"": ""assistant"", ""content"": ""Arkadaşın sol gözü kapanmıştı, açtım — diğer gözle simetri ve bakış yönü korundu.""}, {""role"": ""user"", ""content"": ""biraz yapay duruyor""}, {""role"": ""assistant"", ""content"": ""Doğal yakalama havası yerine rötuş izi kaldı. Daha hafif müdahaleyle yeniden denedim, kirpik ve cilt dokusu korundu.""}, {""role"": ""user"", ""content"": ""iyi oldu bu""}, {""role"": ""assistant"", ""content"": ""Harika. İstersen aynı ayar başka fotoğraflara da uygulanabilir.""}, {""role"": ""user"", ""content"": ""kayıt et""}, {""role"": ""assistant"", ""content"": ""Yüksek çözünürlük JPG olarak kaydedildi.""}]"
1775311380103,4988abb1ef875509,yearly,desktop,none,False,"[{""role"": ""user"", ""content"": ""istanbul'dan kapadokya'ya en iyi nasıl gidilir""}, {""role"": ""assistant"", ""content"": ""Uçak (İstanbul-Nevşehir/Kayseri, 1.5 saat), otobüs (10-12 saat, 700-1200 TL), araba (7-8 saat). Çoğu uçakla çünkü fark zannedilenden büyük.""}, {""role"": ""user"", ""content"": ""4 kişi aile hangisi mantıklı""}, {""role"": ""assistant"", ""content"": ""4 kişide araba genelde en ekonomik + esnek (yakıt 2500 TL). Ama yol uzun, sürücü yorar. Vakit kısıtlıysa uçak + Nevşehir rent-a-car daha ideal.""}]"
1775313840146,89a89b3de31dc205,weekly,web,none,False,"[{""role"": ""user"", ""content"": ""40 yaşında kariyer değiştirmek mantıksız mı""}, {""role"": ""assistant"", ""content"": ""Kesinlikle değil ama hikaye detayda. Hangi alandan nereye geçmek istiyorsun?""}, {""role"": ""user"", ""content"": ""finans'tan ux design'a""}, {""role"": ""assistant"", ""content"": ""Geçişin kolaylığı 3 faktöre bağlı: (1) mevcut birikim (yıl × maaş), (2) aileyi karşıladığın ay sayısı, (3) UX'e ne kadar maruz kalmışsın — yan proje, kurs, online topluluk.""}, {""role"": ""user"", ""content"": ""birikim 2 yıl aile yok 6 aydır figma kullanıyorum""}, {""role"": ""assistant"", ""content"": ""Ekonomik güvenlik sağlam + aile yükü yok = risk alabilirsin. Kritik soru: Finans'tan UX'e 'zenginleştirici' geçiş mi (finans ürünleri tasarlayan UX) yoksa 'temiz kopuş' mu?""}, {""role"": ""user"", ""content"": ""temiz kopuş istiyorum""}, {""role"": ""assistant"", ""content"": ""Temiz kopuş daha uzun yol, 12-18 ay gibi. 6 aylık Figma deneyimin iyi başlangıç ama ilk iş 'junior UX' maaş finansın %40-50'si olacak. Geçiş ilk 2 yılı en zorlandığın zaman olur. Ama 2 yıldan sonra her şey normalleşir.""}, {""role"": ""user"", ""content"": ""teşekkürler açıklaştırdı""}, {""role"": ""assistant"", ""content"": ""Önemli olan netleşmek. Bir sonraki adım: finans'ta bir UX kursa kayıt (Coursera, DesignLab) + 2 small portfolio projesi. Ondan sonra ilk başvuruları değerlendir.""}]"
1775316060036,2cd0a8a1345f8feb,free,ios,none,False,"[{""role"": ""user"", ""content"": ""öğrenmek istiyorum ama kendimi disipline edemiyorum""}, {""role"": ""assistant"", ""content"": ""Disiplin iradeden değil sistemden gelir. 'Öğrenmek' genelde çok soyut hedef. Ne öğrenmek istiyorsun, son deneme ne zaman başarısız oldu?""}, {""role"": ""user"", ""content"": ""python 4 kez başladım bıraktım""}, {""role"": ""assistant"", ""content"": ""Her seferinde aynı noktada mı bıraktın? Kurulum, temel sözdizimi, fonksiyonlar, sınıflar — hangisinde?""}, {""role"": ""user"", ""content"": ""fonksiyonlar ve üstü zor geliyor bıraktım""}, {""role"": ""assistant"", ""content"": ""Tipik. Kurs sırası yanlış. Fonksiyonları öğrenmeden ufak şeyler yap — hesap makinesi, rastgele şifre, dosya okuma. 20 satırlık 10 küçük script, 1 büyük tutorial'dan fazla öğretir.""}, {""role"": ""user"", ""content"": ""proje fikirlerini nerden bulurum""}, {""role"": ""assistant"", ""content"": ""pythonprojects.io ya da r/learnpython weekly project threads. Ama kural: fikri görüp yapmıyorsan, fikir değil motivasyon problemi. İlk projeyi bugün 30 dakikada başlat — başlanmış bir proje bırakılmaz, henüz başlamamış bir plan her zaman bırakılır.""}]"
1775323140133,ed03da93e95d403c,free,web,none,False,"[{""role"": ""user"", ""content"": ""elektrikli araba ev şarjı ne kadar tutar""}, {""role"": ""assistant"", ""content"": ""Standart 2.3 kW prizden 8-12 saat / tam şarj ~40-50 TL. 7 kW wallbox 5-6 saate iner ama kurulum 8-15k TL. Apartmansan site yönetimi onayı gerekir.""}, {""role"": ""user"", ""content"": ""kiracıyız""}, {""role"": ""assistant"", ""content"": ""Ev sahibi onayı gerekli, kalıcı tesisat çoğu istemez. Taşınılabilir wallbox (tak-sök) ya da iş yeri/sokak şarjına bel bağlamak gerekiyor.""}]"
1775395560117,15fa4d44168ffea5,free,web,image,True,"[{""role"": ""user"", ""content"": ""marka logosu üzerinden sosyal medya görsel seti hazırlayalım""}, {""role"": ""assistant"", ""content"": ""Tamam. Hangi platformlar: instagram (feed, story), linkedin, twitter? Format boyutları farklı.""}, {""role"": ""user"", ""content"": ""instagram ve linkedin""}, {""role"": ""assistant"", ""content"": ""6 format hazırlıyorum: IG feed (1:1), IG story (9:16), IG reels cover, LinkedIn post, LinkedIn cover, LinkedIn profile. Logo renk kullanımı?""}, {""role"": ""user"", ""content"": ""mavi ana renk beyaz zemin""}, {""role"": ""assistant"", ""content"": ""6 format hazır. Mavi-beyaz palette, logo sağ alt sabit, farklı yerleşim denemeleri.""}, {""role"": ""user"", ""content"": ""story için daha cesur olsun""}, {""role"": ""assistant"", ""content"": ""Story versiyonları daha doygun mavi + sarı aksan. İlk saniyede gözü yakalıyor.""}, {""role"": ""user"", ""content"": ""hepsini zip olarak ver""}, {""role"": ""assistant"", ""content"": ""6 görsel + kaynak dosyaları (.psd/.fig) tek ZIP, yaklaşık 120MB.""}]"
1775424180011,aa4df990f6d2d237,free,ios,none,False,"[{""role"": ""user"", ""content"": ""yeni iş teklifi aldım şu an da işim var karar veremiyorum""}, {""role"": ""assistant"", ""content"": ""Klasik karar paralizisi. Üç soruyla başla: (1) Mevcut işte 6 ay sonrasını görebiliyor musun? (2) Yeni yerde seni çeken somut ne? (3) Kaybedeceğin en büyük şey ne — para mı, konfor mu, ilişki mi?""}, {""role"": ""user"", ""content"": ""1) evet görüyorum, 2) maaş %30 fazla, 3) konfor, iş bildiğim""}, {""role"": ""assistant"", ""content"": ""Mevcut işte 6 ay sonrası net + konfor = kalmak için güçlü argüman. %30 maaş cazip ama 2-3 yıllık ortalamada fark küçülür. Asıl soru: 'Sıkılıyor muyum?'""}, {""role"": ""user"", ""content"": ""sıkılmıyorum aslında""}, {""role"": ""assistant"", ""content"": ""O zaman büyük ihtimalle kalmalısın. Para motivasyonu tek başına yeter görünüyor ama 6 ay sonra yeni yerde konfor yokken sıkılma başlarsa geri dönüş yok. Sıkılmayan + gelişen birinin kalmaması için güçlü neden gerek.""}]"
1775443320042,afcd49347c923a48,weekly,ios,image,True,"[{""role"": ""user"", ""content"": ""yüzümdeki sivilceleri temizle ama doğal görünsün""}, {""role"": ""assistant"", ""content"": ""Hafif düzeltme yapıldı — sivilceler temizlendi, cilt doku ve por yapısı korundu, filtreli hissi yok.""}, {""role"": ""user"", ""content"": ""biraz fazla pürüzsüz oldu""}, {""role"": ""assistant"", ""content"": ""Doğru, geri çektim. Ten dokusu artık görünür, sadece aktif sivilce ve kızarıklıklar hafifletildi.""}]"
1775447280072,e50834bde19af762,free,web,none,False,"[{""role"": ""user"", ""content"": ""hi""}, {""role"": ""assistant"", ""content"": ""Hi! What would you like to do today?""}]"
1775489640041,df1fbd6ba5acf2a7,weekly,ios,image,True,"[{""role"": ""user"", ""content"": ""make this into a linkedin profile photo""}, {""role"": ""assistant"", ""content"": ""Cropped square, background softly blurred, lighting evened out, and clothing adjusted to be a bit more neutral. Looks like a proper headshot now.""}, {""role"": ""user"", ""content"": ""can you blur the background even more""}, {""role"": ""assistant"", ""content"": ""Increased the background blur — subject now stands out more against the soft backdrop.""}]"
1775492820013,55dbd7f479e600a2,yearly,web,spreadsheet,True,"[{""role"": ""user"", ""content"": ""calculate monthly recurring revenue from this customer list""}, {""role"": ""assistant"", ""content"": ""Calculated. Current MRR: $42,380. Broken down by tier: Starter ($9k, 21%), Pro ($18k, 43%), Enterprise ($15.4k, 36%). 8 customers churned this month (-$2,140).""}, {""role"": ""user"", ""content"": ""what's the trend over the last 6 months""}, {""role"": ""assistant"", ""content"": ""Growth: $31k → $42k over 6 months (+36% overall, ~6% monthly average). But growth is slowing — last month only +2.1% vs +8% three months ago.""}, {""role"": ""user"", ""content"": ""why is it slowing""}, {""role"": ""assistant"", ""content"": ""Two signals in the data: (1) new signups peaked at month 3 and have been flat since. (2) expansion revenue (upgrades) dropped sharply — fewer Starter customers are moving to Pro. Either acquisition or upsell needs attention.""}]"
1775512980057,16baae7775d88a35,weekly,ios,image,True,"[{""role"": ""user"", ""content"": ""rahat ev kıyafetlimi takım elbiseliye çevir yüzümü bozma""}, {""role"": ""assistant"", ""content"": ""Sadece kıyafet değiştirildi — lacivert takım elbise, beyaz gömlek. Yüz ifaden ve duruşun birebir korundu.""}, {""role"": ""user"", ""content"": ""kravat ekler misin""}, {""role"": ""assistant"", ""content"": ""Koyu kırmızı kravat eklendi. İstersen renk değiştirebilirim.""}]"
1775515380116,ab570b3f76b3c956,weekly,ios,image,True,"[{""role"": ""user"", ""content"": ""من فضلك حسّن جودة الصورة""}, {""role"": ""assistant"", ""content"": ""تم تحسين الصورة بزيادة الوضوح والسطوع وتقليل الضوضاء. إذا أردت تعديلات إضافية (الألوان، الحدة)، أخبرني.""}]"
1775516400006,3dccd3f2f5a4caf1,yearly,ios,none,False,"[{""role"": ""user"", ""content"": ""meditasyon başladım ama konsantre olamıyorum 5 dk bile""}, {""role"": ""assistant"", ""content"": ""Bu çok normal — yeni başlayan herkes ilk 2-3 hafta aynı şeyi yaşar. 'Konsantre olamıyorum' demek doğru gözlem yaptığın anlamına gelir, beceriksizlik değil.""}, {""role"": ""user"", ""content"": ""kafam sürekli koşuyor""}, {""role"": ""assistant"", ""content"": ""İyi. Meditasyon kafayı susturmak değil, koştuğunu fark edip nefese geri dönmek. Bir dakikada 20 kere geri dönüyorsan 20 tekrar yapmışsın demektir — egzersiz aynen öyle çalışır.""}, {""role"": ""user"", ""content"": ""hangi uygulama önerisin""}, {""role"": ""assistant"", ""content"": ""Türkçe: Mutu ya da Meditopia. İngilizce: Headspace (rehberli başlangıç), Insight Timer (ücretsiz + çeşit). İlk 2 hafta 5 dakika rehberli — sesle anchor sağlayan biri yanında olduğunda bırakmayı azaltır.""}, {""role"": ""user"", ""content"": ""sabah mı akşam mı""}, {""role"": ""assistant"", ""content"": ""Araştırmalar sabah (uyandıktan sonraki 30 dk içinde) lehine. Kortizol düzeyi yüksek → bilinçli nefes en fazla etki. Akşam da olur ama 'güzel kapanış' işlevi görür, sabah 'güne temel' işlevi.""}]"
